SCHOOL_TITLE,COFFER_COURSE_ID,COFFERED_WITH,SECTION,CREDIT_HOUR,CAPACITY,ENROLLED,FreeSpace,ROOM_ID,ROOM_CAPACITY,BLOCKED,COURSE_NAME,FACULTY_FULL_NAME,STRAT_TIME,END_TIME,ST_MW,Year,Semester
SETS,EEE411,"EEE411,ETE424,EEE308",1,3,40,14,36,BC6007-S,50,0,Control Systems,4212-DR Abdur Razzak,15:30:00,17:00:00,ST,2021,Summer
SETS,EEE411L,"EEE411L,EEE308L",1,1,20,14,21,PowLab-S,35,0,Control Systems Lab,4352-MS Zaima Tasneem,08:00:00,09:30:00,T,2021,Summer
SETS,EEE411L,"EEE411L,EEE308L",2,1,20,8,27,PowLab-S,35,0,Control Systems Lab,4352-MS Zaima Tasneem,08:00:00,09:30:00,W,2021,Summer
SETS,EEE419,EEE419,1,3,50,38,12,BC6009-S,50,0,Power System - II,4200-DR Shahriar Khan,14:00:00,15:30:00,ST,2021,Summer
SETS,EEE419L,EEE419L,1,1,30,29,6,PowLab-S,35,0,Power System Lab,4297-MR M. Ishtiaque Rahman,15:30:00,17:00:00,W,2021,Summer
SETS,EEE422,"EEE422,ECR433,ETE422",1,3,40,16,34,BC5014-S,50,0,"Ethics, Engineering Economics and Management",4324-MR Fokhruz Zaman,08:00:00,09:30:00,ST,2021,Summer
SETS,EEE423L,"EEE423L,ETE413L",1,1,32,32,3,PowLab-S,35,0,Sensor and Instrumentation Lab,4352-MS Zaima Tasneem,11:00:00,12:30:00,M,2021,Summer
SETS,EEE436,EEE436,1,3,40,26,24,BC6013-S,50,0,Switchgear and Protection,4351-MS Navila Rahman Nadi,09:30:00,11:00:00,MW,2021,Summer
SETS,EEE438,EEE438,1,3,40,26,24,BC6007-S,50,0,Renewable Energy Technology,4190-DR Khosru Mohammad Salim,08:00:00,09:30:00,ST,2021,Summer
SETS,EEE466,"EEE466,ETE466,EEE450",1,3,40,5,45,BC7015-S,50,0,VLSI Design,4455-DR Touhidur Rahman,12:30:00,14:00:00,MW,2021,Summer
SETS,EEE469,"EEE469,ETE469,EEE435",1,3,40,25,25,BC6007-S,50,0,Robotics and Mechatronics,4360-MR Mohammad Nasfikur Rahman Khan,15:30:00,17:00:00,MW,2021,Summer
SETS,EEE497,"EEE497,ETE497",1,3,6,0,50,BCTBA3-S,50,0,Internship,4142-MS Afroza Sultana,08:00:00,09:30:00,A,2021,Summer
SETS,EEE497,"EEE497,ETE497",2,3,6,0,50,BCTBA1-S,50,0,Internship,4275-MS Tahsin F. Ara Nayna,11:00:00,12:30:00,A,2021,Summer
SETS,EEE497,"EEE497,ETE497",3,3,6,0,50,BCTBA1-S,50,0,Internship,4351-MS Navila Rahman Nadi,12:30:00,14:00:00,A,2021,Summer
SETS,EEE499,"EEE499,ETE499",1,6,6,0,50,BCTBA2-S,50,0,Internship Program,4142-MS Afroza Sultana,08:00:00,09:30:00,F,2021,Summer
SETS,EEE499,"EEE499,ETE499",2,6,6,0,50,BCTBA2-S,50,0,Internship Program,4275-MS Tahsin F. Ara Nayna,11:00:00,12:30:00,F,2021,Summer
SETS,EEE499,"EEE499,ETE499",3,6,6,0,50,BCTBA2-S,50,0,Internship Program,4351-MS Navila Rahman Nadi,12:30:00,14:00:00,F,2021,Summer
SLASS,ELL101,ELL101,1,3,30,25,15,C5005-S,40,0,Legal Terminology and Phrases,2502-MS Afroza Bilkis,11:00:00,12:30:00,ST,2021,Summer
SLASS,ELL101,ELL101,2,3,30,27,13,C2004-S,40,0,Legal Terminology and Phrases,2391-MS Nabila Tahsin Farah,15:30:00,17:00:00,MW,2021,Summer
SLASS,ELL101,ELL101,3,3,25,9,31,C2005-S,40,0,Legal Terminology and Phrases,2503-MR Nuran Choudhury Choudhury,14:00:00,15:30:00,ST,2021,Summer
SLASS,ELT201,ELT201,1,3,30,22,18,C3005-S,40,0,English Language,2132-MS Rezina Nazneen Rimi,08:00:00,09:30:00,ST,2021,Summer
SLASS,ELT203,"ELT203,ENG304",1,3,30,23,27,BC10015-S,50,0,The History of English,2106-MR Towhid Bin Muzaffar,14:00:00,15:30:00,ST,2021,Summer
SLASS,ELT204,ELT204,1,3,30,11,14,BC9015-S,25,0,Advanced English Grammar,2002-MS Mithila Mahfuz,09:30:00,11:00:00,ST,2021,Summer
SLASS,ELT301,"ELT301,ENG301",1,3,30,24,16,C2004-S,40,0,Introduction to Linguistics,2106-MR Towhid Bin Muzaffar,17:00:00,18:30:00,ST,2021,Summer
SLASS,ELT303,ELT303,1,3,30,18,7,BC8014-S,25,0,Second Language Acquisition,2136-MR Md. Shaiful Islam,11:00:00,12:30:00,ST,2021,Summer
SLASS,ELT304,"ELT304,ENG303",1,3,30,28,-3,BC4011-S,25,0,English Language Teaching: Approaches and Methods,2132-MS Rezina Nazneen Rimi,09:30:00,11:00:00,MW,2021,Summer
SLASS,ELT312,ELT312,1,3,30,26,-1,BC9015-S,25,0,Syllabuses and Course Design,2002-MS Mithila Mahfuz,12:30:00,14:00:00,MW,2021,Summer
SLASS,ELT401,ELT401,1,3,30,6,19,BC4014-S,25,0,Research Methodology,2515-DR Mahmud Hasan Khan,15:30:00,17:00:00,MW,2021,Summer
SLASS,ELT411,ELT411,1,3,30,19,6,BC8014-S,25,0,Teaching and Learning Grammar,2002-MS Mithila Mahfuz,11:00:00,12:30:00,MW,2021,Summer
SLASS,ELT414,ELT414,1,3,30,14,26,C4005-S,40,0,Teaching Reading and Writing Skills,2136-MR Md. Shaiful Islam,14:00:00,15:30:00,ST,2021,Summer
SLASS,ELT416,ELT416,1,3,30,21,19,C3005-S,40,0,Testing,2002-MS Mithila Mahfuz,12:30:00,14:00:00,ST,2021,Summer
SLASS,ELT499,ELT499,1,3,15,10,40,BCTBA4-S,50,0,Project/Thesis,2234-MS Naureen Rahnuma,17:00:00,18:30:00,R,2021,Summer
SLASS,ENG101,ENG101,1,3,50,50,0,BC7016-S,50,0,English Listening & Speaking Skills,2344-MS Nadira Sultana Mirza,08:00:00,09:30:00,MW,2021,Summer
SLASS,ENG101,ENG101,2,3,50,50,0,BC10014-S,50,0,English Listening & Speaking Skills,2259-MR G. M. A Mainuddin Chowdhury,09:30:00,11:00:00,MW,2021,Summer
SLASS,ENG101,ENG101,3,3,48,48,-23,BC8015-S,25,0,English Listening & Speaking Skills,2483-MR Kazi Mubinul Hasan Shanto,09:30:00,11:00:00,ST,2021,Summer
SLASS,ENG101,ENG101,4,3,47,47,3,BC10015-S,50,0,English Listening & Speaking Skills,2438-MS Israt Taslim,09:30:00,11:00:00,MW,2021,Summer
SLASS,ENG101,ENG101,5,3,50,50,0,BC9017-S,50,0,English Listening & Speaking Skills,2344-MS Nadira Sultana Mirza,11:00:00,12:30:00,MW,2021,Summer
SLASS,ENG101,ENG101,6,3,48,48,2,BC7016-S,50,0,English Listening & Speaking Skills,2483-MR Kazi Mubinul Hasan Shanto,11:00:00,12:30:00,ST,2021,Summer
SLASS,ENG101,ENG101,7,3,48,48,2,BC10014-S,50,0,English Listening & Speaking Skills,2362-MS Sakira Islam,11:00:00,12:30:00,MW,2021,Summer
SLASS,ENG101,ENG101,8,3,47,47,3,BC7025-S,50,0,English Listening & Speaking Skills,2438-MS Israt Taslim,11:00:00,12:30:00,ST,2021,Summer
SLASS,ENG101,ENG101,9,3,47,47,3,BC9014-S,50,0,English Listening & Speaking Skills,2452-MS Mir Sadia Siddequa Sifat,09:30:00,11:00:00,ST,2021,Summer
SLASS,ENG101,ENG101,10,3,48,48,2,BC9017-S,50,0,English Listening & Speaking Skills,2493-MS Anika Nawar,09:30:00,11:00:00,ST,2021,Summer
SLASS,ENG101,ENG101,11,3,48,47,3,BC7025-S,50,0,English Listening & Speaking Skills,2475-MS Khandaker Nayeema Haque,12:30:00,14:00:00,MW,2021,Summer
SLASS,ENG101,ENG101,12,3,48,48,2,BC7026-S,50,0,English Listening & Speaking Skills,2518-MS Mubash-Shera Karishma Mobarok,12:30:00,14:00:00,MW,2021,Summer
SLASS,ENG101,ENG101,13,3,47,47,3,BC8012-S,50,0,English Listening & Speaking Skills,2332-MS Fatina Sarwar,17:00:00,18:30:00,MW,2021,Summer
SLASS,ENG101,ENG101,14,3,47,47,-22,BC8015-S,25,0,English Listening & Speaking Skills,2247-MS Sumaiya Islam,17:00:00,18:30:00,MW,2021,Summer
SLASS,ENG101,ENG101,15,3,47,47,-22,BC8015-S,25,0,English Listening & Speaking Skills,2418-MR Md. Ashikuzzaman,08:00:00,09:30:00,ST,2021,Summer
SLASS,ENG101,ENG101,16,3,50,50,0,BC7026-S,50,0,English Listening & Speaking Skills,2475-MS Khandaker Nayeema Haque,14:00:00,15:30:00,ST,2021,Summer
SLASS,ENG101,ENG101,17,3,50,50,0,BC7025-S,50,0,English Listening & Speaking Skills,2518-MS Mubash-Shera Karishma Mobarok,14:00:00,15:30:00,ST,2021,Summer
SLASS,ENG102,ENG102,1,3,41,41,9,BC7026-S,50,0,English Reading Skills,2133-MS Saara Zabeen,11:00:00,12:30:00,ST,2021,Summer
SLASS,ENG102,ENG102,2,3,40,39,11,BC10015-S,50,0,English Reading Skills,2133-MS Saara Zabeen,11:00:00,12:30:00,MW,2021,Summer
SLASS,ENG102,ENG102,3,3,40,39,-14,BC8015-S,25,0,English Reading Skills,2438-MS Israt Taslim,12:30:00,14:00:00,MW,2021,Summer
SLASS,ENG102,ENG102,4,3,40,40,-15,BC8015-S,25,0,English Reading Skills,2418-MR Md. Ashikuzzaman,11:00:00,12:30:00,ST,2021,Summer
SLASS,ENG102,ENG102,5,3,40,35,15,BC7025-S,50,0,English Reading Skills,2132-MS Rezina Nazneen Rimi,08:00:00,09:30:00,MW,2021,Summer
SLASS,ENG102,ENG102,6,3,40,40,10,BC9014-S,50,0,English Reading Skills,2247-MS Sumaiya Islam,12:30:00,14:00:00,MW,2021,Summer
SLASS,ENG102,ENG102,7,3,40,22,28,BC9014-S,50,0,English Reading Skills,2342-MS Nasima Haider,08:00:00,09:30:00,ST,2021,Summer
SLASS,ENG102,ENG102,8,3,40,34,16,BC10014-S,50,0,English Reading Skills,2342-MS Nasima Haider,09:30:00,11:00:00,ST,2021,Summer
SLASS,ENG102,ENG102,9,3,40,33,17,BC7016-S,50,0,English Reading Skills,2219-MR Md. Ziaul Karim,15:30:00,17:00:00,ST,2021,Summer
SLASS,ENG102,ENG102,10,3,40,40,10,BC7016-S,50,0,English Reading Skills,2219-MR Md. Ziaul Karim,14:00:00,15:30:00,ST,2021,Summer
SLASS,ENG102,ENG102,11,3,40,40,10,BC7026-S,50,0,English Reading Skills,2133-MS Saara Zabeen,08:00:00,09:30:00,MW,2021,Summer
SLASS,ENG102,ENG102,12,3,40,40,10,BC10015-S,50,0,English Reading Skills,2438-MS Israt Taslim,09:30:00,11:00:00,ST,2021,Summer
SLASS,ENG102,ENG102,13,3,35,0,50,BC9017-S,50,B-0,English Reading Skills,T001-00 TBA TBA,12:30:00,14:00:00,MW,2021,Summer
SLASS,ENG102,ENG102,14,3,40,40,10,BC7026-S,50,0,English Reading Skills,2332-MS Fatina Sarwar,15:30:00,17:00:00,MW,2021,Summer
SLASS,ENG102,ENG102,15,3,40,40,10,BC7015-S,50,0,English Reading Skills,2452-MS Mir Sadia Siddequa Sifat,14:00:00,15:30:00,ST,2021,Summer
SLASS,ENG102,ENG102,16,3,40,40,10,BC7025-S,50,0,English Reading Skills,2362-MS Sakira Islam,15:30:00,17:00:00,ST,2021,Summer
SLASS,ENG102,ENG102,17,3,40,39,11,BC8011-S,50,0,English Reading Skills,2439-MR Adilur Rahman,15:30:00,17:00:00,MW,2021,Summer
SLASS,ENG105,ENG105,1,3,40,36,14,BC8011-S,50,0,Business English,2259-MR G. M. A Mainuddin Chowdhury,08:00:00,09:30:00,MW,2021,Summer
SLASS,ENG105,ENG105,2,3,40,16,34,BC9017-S,50,0,Business English,2405-MS Jasmine Ferdous,08:00:00,09:30:00,ST,2021,Summer
SLASS,ENG105,ENG105,3,3,41,41,9,BC10014-S,50,0,Business English,1105-MR Kamal Uddin,08:00:00,09:30:00,ST,2021,Summer
SLASS,ENG105,ENG105,4,3,40,25,25,BC10018-S,50,0,Business English,2405-MS Jasmine Ferdous,09:30:00,11:00:00,ST,2021,Summer
SLASS,ENG105,ENG105,5,3,40,40,10,BC10018-S,50,0,Business English,2417-MR Mohammad Serajuddin,11:00:00,12:30:00,MW,2021,Summer
SLASS,ENG105,ENG105,6,3,40,35,15,BC10014-S,50,0,Business English,2357-MR Mohammad Israil Hoque,12:30:00,14:00:00,MW,2021,Summer
SLASS,ENG105,ENG105,7,3,40,40,-15,BC4010-S,25,0,Business English,2463-PROF Rabeya Begum,11:00:00,12:30:00,MW,2021,Summer
SLASS,ENG105,ENG105,8,3,40,39,11,BC10015-S,50,0,Business English,2463-PROF Rabeya Begum,12:30:00,14:00:00,MW,2021,Summer
SLASS,ENG105,ENG105,9,3,40,20,30,BC8012-S,50,0,Business English,2487-DR AKM Zakaria,08:00:00,09:30:00,MW,2021,Summer
SLASS,ENG105,ENG105,10,3,40,29,21,BC8012-S,50,0,Business English,2487-DR AKM Zakaria,09:30:00,11:00:00,MW,2021,Summer
SLASS,ENG105,ENG105,11,3,40,40,10,BC7026-S,50,0,Business English,2408-MS Rumana Amin,15:30:00,17:00:00,ST,2021,Summer
SLASS,ENG105,ENG105,12,3,40,40,-15,BC8015-S,25,0,Business English,1105-MR Kamal Uddin,14:00:00,15:30:00,MW,2021,Summer
SLASS,ENG105,ENG105,13,3,40,40,10,BC7015-S,50,0,Business English,2408-MS Rumana Amin,17:00:00,18:30:00,ST,2021,Summer
SLASS,ENG105,ENG105,14,3,40,40,10,BC7016-S,50,0,Business English,2407-MS Sayeeda Sharmin,17:00:00,18:30:00,ST,2021,Summer
SLASS,ENG105,ENG105,15,3,40,39,-14,BC8015-S,25,0,Business English,2417-MR Mohammad Serajuddin,09:30:00,11:00:00,MW,2021,Summer
SLASS,ENG105,ENG105,16,3,40,17,33,BC8012-S,50,0,Business English,2357-MR Mohammad Israil Hoque,14:00:00,15:30:00,MW,2021,Summer
SLASS,ENG105,ENG105,17,3,40,40,10,BC8012-S,50,0,Business English,2407-MS Sayeeda Sharmin,15:30:00,17:00:00,ST,2021,Summer
SLASS,ENG201,ENG201,1,3,36,30,-5,BC4012-S,25,0,Introduction to English Literature,2126-MS Sayyeda-tun-Noor Sameera,09:30:00,11:00:00,ST,2021,Summer
SLASS,ENG203,ENG203,1,3,30,29,-4,BC8014-S,25,0,Understanding Poetry,2260-MS Andaleeb N. Chowdhury,15:30:00,17:00:00,ST,2021,Summer
SLASS,ENG204,ENG204,1,3,30,19,6,BC4011-S,25,0,Varieties of Prose,2126-MS Sayyeda-tun-Noor Sameera,14:00:00,15:30:00,ST,2021,Summer
SLASS,ENG305,ENG305,1,3,30,7,33,C2005-S,40,0,Introduction to Drama,2260-MS Andaleeb N. Chowdhury,17:00:00,18:30:00,ST,2021,Summer
SLASS,ENG312,ENG312,1,3,30,15,25,C6004-S,40,0,English Literature: The Victorians,2260-MS Andaleeb N. Chowdhury,14:00:00,15:30:00,MW,2021,Summer
SLASS,ENG313,ENG313,1,3,30,1,39,C5004-S,40,0,English Literature: The Twentieth Century,2516-DR Sarker Hasan Al Zayed,12:30:00,14:00:00,MW,2021,Summer
SLASS,ENG316,ENG316,1,3,20,5,15,C4006-S,20,0,Shakespeare and his Contemporaries,2260-MS Andaleeb N. Chowdhury,15:30:00,17:00:00,MW,2021,Summer
SLASS,ENG403,ENG403,1,3,30,7,18,BC9015-S,25,0,Introduction to Literary Theory,2516-DR Sarker Hasan Al Zayed,11:00:00,12:30:00,MW,2021,Summer
SLASS,ENG404,ENG404,1,3,30,23,2,BC8013-S,25,0,Creative Writing,2229-PROF Razia Sultana Khan,15:30:00,17:00:00,MW,2021,Summer
SLASS,ENG412,ENG412,1,3,30,6,19,BC8014-S,25,0,English Drama from Congreve to Churchill,2486-DR Ahmed Ahsanuzzaman,17:00:00,18:30:00,MW,2021,Summer
SLASS,ENG499,ENG499,1,3,10,7,43,BC001-S,50,0,Project/Thesis,2486-DR Ahmed Ahsanuzzaman,17:00:00,18:30:00,A,2021,Summer
SELS,ENV100,ENV100,1,3,40,38,12,BC8011-S,50,0,Basics of Climate Change,5230-MR Md. Ekhtekharul Islam,14:00:00,15:30:00,ST,2021,Summer
SELS,ENV100,ENV100,2,3,40,37,13,BC7016-S,50,0,Basics of Climate Change,5536-MS Karishma Sinha,12:30:00,14:00:00,MW,2021,Summer
SELS,ENV101,ENV101,1,3,40,40,10,BC8012-S,50,0,Introduction to Environmental science,5231-MR Saquib Ahmad Khan,11:00:00,12:30:00,MW,2021,Summer
SELS,ENV101,ENV101,2,3,40,37,13,BC8011-S,50,0,Introduction to Environmental science,5248-MS Tahmina Sultana,17:00:00,18:30:00,MW,2021,Summer
SELS,ENV101,ENV101,3,3,40,40,10,BC8011-S,50,0,Introduction to Environmental science,5230-MR Md. Ekhtekharul Islam,11:00:00,12:30:00,ST,2021,Summer
SELS,ENV101,ENV101,4,3,41,41,9,BC8012-S,50,0,Introduction to Environmental science,5248-MS Tahmina Sultana,12:30:00,14:00:00,ST,2021,Summer
SELS,ENV101,ENV101,5,3,41,41,9,BC8011-S,50,0,Introduction to Environmental science,5207-MR Tanvir Ahmed Haroon,12:30:00,14:00:00,MW,2021,Summer
SELS,ENV101,ENV101,6,3,40,40,10,BC8011-S,50,0,Introduction to Environmental science,5207-MR Tanvir Ahmed Haroon,15:30:00,17:00:00,ST,2021,Summer
SELS,ENV101,ENV101,7,3,50,34,16,BC8011-S,50,0,Introduction to Environmental science,5252-DR Sadia Nazneen Karobi,12:30:00,14:00:00,ST,2021,Summer
SELS,ENV101,ENV101,8,3,40,-1,51,BC8011-S,50,B-0,Introduction to Environmental science,5252-DR Sadia Nazneen Karobi,09:30:00,11:00:00,MW,2021,Summer
SELS,ENV102,ENV102,1,3,40,0,25,BC8015-S,25,B-0,World Geography,T001-00 TBA TBA,11:00:00,12:30:00,MW,2021,Summer
SELS,ENV201,ENV201,1,3,35,32,-7,BC4014-S,25,0,Environmental Chemistry,5252-DR Sadia Nazneen Karobi,11:00:00,12:30:00,MW,2021,Summer
SELS,ENV201L,ENV201L,1,1,20,11,39,ESLAB2-S,50,0,Environmental Chemistry Lab,5252-DR Sadia Nazneen Karobi,09:30:00,11:00:00,R,2021,Summer
SELS,ENV201L,ENV201L,2,1,20,0,50,ESLAB2-S,50,B-0,Environmental Chemistry Lab,5252-DR Sadia Nazneen Karobi,11:00:00,12:30:00,R,2021,Summer
SELS,ENV201L,ENV201L,3,1,20,0,50,ESLAB2-S,50,B-0,Environmental Chemistry Lab,5252-DR Sadia Nazneen Karobi,12:30:00,14:00:00,R,2021,Summer
SELS,ENV202,ENV202,1,3,20,17,8,BC9016-S,25,0,"Environmental Biology, Ecology and Conservation",5199-DR Shahima Islam,11:00:00,12:30:00,ST,2021,Summer
SELS,ENV202,ENV202,2,3,25,22,3,BC9016-S,25,0,"Environmental Biology, Ecology and Conservation",5236-DR Mohammad Sorowar Hossain,09:30:00,11:00:00,MW,2021,Summer
SELS,ENV202L,ENV202L,1,1,20,0,50,BLab-S,50,B-0,"Environmental Biology, Ecology and Conservation Laboratory Practicum",5199-DR Shahima Islam,11:00:00,12:30:00,R,2021,Summer
SELS,ENV202L,ENV202L,2,1,25,21,29,BLab-S,50,0,"Environmental Biology, Ecology and Conservation Laboratory Practicum",5236-DR Mohammad Sorowar Hossain,12:30:00,14:00:00,R,2021,Summer
SELS,ENV203,ENV203,1,3,25,14,26,C6005-S,40,0,Application of Chemistry,5252-DR Sadia Nazneen Karobi,11:00:00,12:30:00,ST,2021,Summer
SELS,ENV205,ENV205,1,3,30,23,2,BC8013-S,25,0,Energy and Environment,5231-MR Saquib Ahmad Khan,09:30:00,11:00:00,ST,2021,Summer
SELS,ENV206,ENV206,1,3,30,30,20,BC8011-S,50,0,Basic Concepts in Environmental Pollution,5248-MS Tahmina Sultana,17:00:00,18:30:00,ST,2021,Summer
SELS,ENV206,ENV206,2,3,30,30,-5,BC4011-S,25,0,Basic Concepts in Environmental Pollution,5248-MS Tahmina Sultana,15:30:00,17:00:00,MW,2021,Summer
SELS,ENV208,ENV208,1,3,30,28,-3,BC4014-S,25,0,Freshwater Ecology,5236-DR Mohammad Sorowar Hossain,14:00:00,15:30:00,MW,2021,Summer
SELS,ENV212,ENV212,1,3,50,50,0,BC7015-S,50,0,Environmental Geography,5207-MR Tanvir Ahmed Haroon,11:00:00,12:30:00,MW,2021,Summer
SELS,ENV212,ENV212,2,3,30,30,10,C4005-S,40,0,Environmental Geography,5247-DR Tawhid Monzur,11:00:00,12:30:00,ST,2021,Summer
SELS,ENV216,ENV216,1,3,30,0,25,BC8013-S,25,B-0,Water Pollution and Control,5212-MR Chowdhury Kamrul Hasan,11:00:00,12:30:00,MW,2021,Summer
SELS,ENV216,ENV216,2,3,30,0,50,BC10014-S,50,B-0,Water Pollution and Control,5212-MR Chowdhury Kamrul Hasan,14:00:00,15:30:00,ST,2021,Summer
SELS,ENV301,ENV301,1,3,35,29,21,BC9014-S,50,0,Environmental Economics,5230-MR Md. Ekhtekharul Islam,14:00:00,15:30:00,MW,2021,Summer
SELS,ENV302,ENV302,1,3,30,30,20,BC7019-S,50,0,"Geographic Information System, Remote Sensing and Cartography",5247-DR Tawhid Monzur,17:00:00,18:30:00,ST,2021,Summer
SELS,ENV302L,ENV302L,1,1,20,0,50,BC7019-S,50,B-0,"Geographic Information System, Remote Sensing and Cartography Lab",5247-DR Tawhid Monzur,11:00:00,12:30:00,R,2021,Summer
SELS,ENV302L,ENV302L,2,1,20,0,50,BC7019-S,50,B-0,"Geographic Information System, Remote Sensing and Cartography Lab",5247-DR Tawhid Monzur,15:30:00,17:00:00,R,2021,Summer
SELS,ENV302L,ENV302L,3,1,20,11,39,BC7019-S,50,0,"Geographic Information System, Remote Sensing and Cartography Lab",5247-DR Tawhid Monzur,14:00:00,15:30:00,R,2021,Summer
SELS,ENV303,ENV303,1,3,30,0,25,BC8015-S,25,B-0,People’s Participation in Environmental Management,5207-MR Tanvir Ahmed Haroon,12:30:00,14:00:00,ST,2021,Summer
SELS,ENV304,ENV304,1,3,20,8,22,C3003-S,30,0,Environmental Microbiology,5236-DR Mohammad Sorowar Hossain,11:00:00,12:30:00,MW,2021,Summer
SELS,ENV304L,ENV304L,1,1,20,6,44,BLab-S,50,0,Environmental Microbiology Lab,5236-DR Mohammad Sorowar Hossain,14:00:00,15:30:00,R,2021,Summer
SELS,ENV307,ENV307,1,3,30,13,12,BC8015-S,25,0,Risk Assessment & Disaster Management,5230-MR Md. Ekhtekharul Islam,15:30:00,17:00:00,ST,2021,Summer
SELS,ENV310,ENV310,1,3,40,38,2,C2005-S,40,0,Silviculture and Forest Management,5199-DR Shahima Islam,12:30:00,14:00:00,ST,2021,Summer
SELS,ENV312,ENV312,1,3,40,32,18,BC10014-S,50,0,Nature Conservation and Ecotourism,5207-MR Tanvir Ahmed Haroon,11:00:00,12:30:00,ST,2021,Summer
SELS,ENV315,ENV315,1,3,36,36,-11,BC8015-S,25,0,Air Pollution and Control,5129-MR Khondkar Ayaz Rabbani,08:00:00,09:30:00,MW,2021,Summer
SELS,ENV316,ENV316,1,3,38,36,4,C3004-S,40,0,Environmental Management System,5142-DR Md. Abdul Khaleque,08:00:00,09:30:00,ST,2021,Summer
SELS,ENV316,ENV316,2,3,30,30,10,C3004-S,40,0,Environmental Management System,5142-DR Md. Abdul Khaleque,15:30:00,17:00:00,MW,2021,Summer
SELS,ENV320,ENV320,1,3,35,35,-10,BC4014-S,25,0,Water Resources Management,5536-MS Karishma Sinha,15:30:00,17:00:00,ST,2021,Summer
SELS,ENV325,ENV325,1,3,35,0,25,BC8013-S,25,B-0,Waste Management,5142-DR Md. Abdul Khaleque,08:00:00,09:30:00,MW,2021,Summer
SELS,ENV325,ENV325,2,3,30,30,20,BC8012-S,50,0,Waste Management,5142-DR Md. Abdul Khaleque,17:00:00,18:30:00,ST,2021,Summer
SELS,ENV330,ENV330,1,3,40,40,-15,BC8013-S,25,0,Agriculture and Land Resource Management,5256-DR Md. Nazrul Islam,17:00:00,18:30:00,ST,2021,Summer
SELS,ENV340,ENV340,1,3,15,15,35,BC7019-S,50,0,Advanced Geographic Information System,5247-DR Tawhid Monzur,17:00:00,18:30:00,MW,2021,Summer
SELS,ENV346,ENV346,1,3,35,34,-9,BC8014-S,25,0,Water Quality Environment,5215-DR M. H. Rahman,09:30:00,11:00:00,ST,2021,Summer
SELS,ENV348,ENV348,1,3,30,18,7,BC8013-S,25,0,Environmental Chemical Analysis,5215-DR M. H. Rahman,14:00:00,15:30:00,MW,2021,Summer
SELS,ENV350,ENV350,1,3,35,35,15,BC9017-S,50,0,Coastal Ecology,5536-MS Karishma Sinha,14:00:00,15:30:00,MW,2021,Summer
SELS,ENV360,ENV360,1,3,30,22,3,BC9016-S,25,0,Agro-Social Forestry,5199-DR Shahima Islam,14:00:00,15:30:00,ST,2021,Summer
SELS,ENV401,ENV401,1,3,48,48,2,BC8012-S,50,0,Environmental and Social impact Assessment,5189-PROF M. Z. Abedin,12:30:00,14:00:00,MW,2021,Summer
SELS,ENV401,ENV401,2,3,40,0,40,C6005-S,40,B-0,Environmental and Social impact Assessment,T001-00 TBA TBA,12:30:00,14:00:00,ST,2021,Summer
SELS,ENV403,ENV403,1,3,35,33,-8,BC4010-S,25,0,Environmental Toxicology,5215-DR M. H. Rahman,09:30:00,11:00:00,MW,2021,Summer
SELS,ENV409,ENV409,1,3,35,30,-5,BC8014-S,25,0,Industrial Effluent Management,5189-PROF M. Z. Abedin,17:00:00,18:30:00,ST,2021,Summer
SELS,ENV410,ENV410,1,3,45,44,-19,BC8013-S,25,0,Environmental Law,5326-MS Taspiea Mostofa,17:00:00,18:30:00,MW,2021,Summer
SELS,ENV415,ENV415,1,3,35,35,5,C4004-S,40,0,Air Pollution and Climate,5129-MR Khondkar Ayaz Rabbani,08:00:00,09:30:00,ST,2021,Summer
SELS,ENV498,ENV498,1,6,5,0,50,BCTBA3-S,50,0,Senior Research Project,5142-DR Md. Abdul Khaleque,08:00:00,09:30:00,R,2021,Summer
SELS,ENV498,ENV498,2,6,5,3,47,BCTBA3-S,50,0,Senior Research Project,5215-DR M. H. Rahman,09:30:00,11:00:00,R,2021,Summer
SELS,ENV498,ENV498,3,6,5,4,46,BCTBA3-S,50,0,Senior Research Project,5236-DR Mohammad Sorowar Hossain,11:00:00,12:30:00,R,2021,Summer
SELS,ENV498,ENV498,4,6,5,4,46,BCTBA3-S,50,0,Senior Research Project,5129-MR Khondkar Ayaz Rabbani,12:30:00,14:00:00,R,2021,Summer
SELS,ENV498,ENV498,5,6,5,3,47,BCTBA3-S,50,0,Senior Research Project,5199-DR Shahima Islam,14:00:00,15:30:00,R,2021,Summer
SELS,ENV498,ENV498,6,6,5,0,50,BCTBA3-S,50,0,Senior Research Project,5189-PROF M. Z. Abedin,15:30:00,17:00:00,R,2021,Summer
SELS,ENV498,ENV498,7,6,5,1,49,BCTBA3-S,50,0,Senior Research Project,5252-DR Sadia Nazneen Karobi,17:00:00,18:30:00,R,2021,Summer
SELS,ENV498,ENV498,8,6,5,1,49,BCTBA2-S,50,0,Senior Research Project,5247-DR Tawhid Monzur,08:00:00,09:30:00,R,2021,Summer
SELS,ENV498,ENV498,9,6,5,5,45,BCTBA2-S,50,0,Senior Research Project,5230-MR Md. Ekhtekharul Islam,17:00:00,18:30:00,R,2021,Summer
SELS,ENV498,ENV498,10,6,5,5,45,BCTBA2-S,50,0,Senior Research Project,5231-MR Saquib Ahmad Khan,15:30:00,17:00:00,R,2021,Summer
